,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_colsample_bylevel,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_seed,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
134,164.533000072,13.4776666164,-1168.31238766,-817.648863267,0.8147402371812752,0.84093671202590803,1,0.1,11,100,1121,2.5,1981,0.77638379827494619,"{'reg_alpha': 2.5, 'colsample_bytree': 0.84093671202590803, 'colsample_bylevel': 0.8147402371812752, 'learning_rate': 0.1, 'min_child_weight': 100, 'n_estimators': 1121, 'subsample': 0.77638379827494619, 'seed': 1981, 'max_depth': 11, 'gamma': 1}",197,-1168.79509764,-818.935486638,-1172.11355901,-813.230224705,-1164.02843809,-820.780878458,0.0686003820552,0.0515450719163,3.31833389284,3.21399468979
135,121.872333288,9.24833337466,-1146.52841185,-1001.24795893,0.96673932673224483,0.80648585534487149,2.5,0.05,11,75,787,2.5,1981,0.50127958713623477,"{'reg_alpha': 2.5, 'colsample_bytree': 0.80648585534487149, 'colsample_bylevel': 0.96673932673224483, 'learning_rate': 0.05, 'min_child_weight': 75, 'n_estimators': 787, 'subsample': 0.50127958713623477, 'seed': 1981, 'max_depth': 11, 'gamma': 2.5}",114,-1145.53684112,-1002.75043304,-1149.70141708,-998.654668572,-1144.3469426,-1002.33877519,0.0392371542307,0.0126578930201,2.29564740035,1.84141824235
136,151.154999892,9.78999996185,-1144.45084701,-978.999965951,0.71945175836167452,0.9539537735172785,1,0.05,10,125,1195,1.5,1981,0.78558786959311666,"{'reg_alpha': 1.5, 'colsample_bytree': 0.9539537735172785, 'colsample_bylevel': 0.71945175836167452, 'learning_rate': 0.05, 'min_child_weight': 125, 'n_estimators': 1195, 'subsample': 0.78558786959311666, 'seed': 1981, 'max_depth': 10, 'gamma': 1}",88,-1144.92885186,-978.351025711,-1146.9554437,-977.956023029,-1141.46819795,-980.692849112,0.0894762960475,0.0216487346488,2.26551161977,1.20786225148
137,150.860666752,11.5326666832,-1163.78207635,-908.360274408,0.75414055269853464,0.88928776010185906,1,0.1,11,125,1030,3,1981,0.60821403002307961,"{'reg_alpha': 3, 'colsample_bytree': 0.88928776010185906, 'colsample_bylevel': 0.75414055269853464, 'learning_rate': 0.1, 'min_child_weight': 125, 'n_estimators': 1030, 'subsample': 0.60821403002307961, 'seed': 1981, 'max_depth': 11, 'gamma': 1}",187,-1165.25936126,-908.633375022,-1165.73819601,-906.67899385,-1160.34861707,-909.768454353,0.11266856488,0.0451096884317,2.43566036043,1.27596486607
138,113.207333326,7.96299997965,-1152.66262619,-945.446383721,0.84264893128395113,0.7670629325899132,2,0.1,8,75,1005,3,1981,0.7385064972011316,"{'reg_alpha': 3, 'colsample_bytree': 0.7670629325899132, 'colsample_bylevel': 0.84264893128395113, 'learning_rate': 0.1, 'min_child_weight': 75, 'n_estimators': 1005, 'subsample': 0.7385064972011316, 'seed': 1981, 'max_depth': 8, 'gamma': 2}",157,-1152.52745109,-945.474307831,-1155.29767312,-943.053472986,-1150.16271455,-947.811370348,2.17735409704,0.0593013861227,2.09851323959,1.94250382135
139,121.278999964,7.35266661644,-1149.64012943,-1116.92673389,0.83466365101202955,0.96579939134960535,2.5,0.01,9,125,1010,3,1981,0.87457131377658293,"{'reg_alpha': 3, 'colsample_bytree': 0.96579939134960535, 'colsample_bylevel': 0.83466365101202955, 'learning_rate': 0.01, 'min_child_weight': 125, 'n_estimators': 1010, 'subsample': 0.87457131377658293, 'seed': 1981, 'max_depth': 9, 'gamma': 2.5}",137,-1148.85909404,-1117.43790662,-1153.7597062,-1115.01093921,-1146.30153485,-1118.33135583,0.085373709539,0.0524997586483,3.09446375563,1.4029171524
140,129.452333371,7.69833334287,-1150.04670449,-1116.46432322,0.95899481779132811,0.96900988062729065,1,0.01,11,100,813,2.5,1981,0.57180349893710458,"{'reg_alpha': 2.5, 'colsample_bytree': 0.96900988062729065, 'colsample_bylevel': 0.95899481779132811, 'learning_rate': 0.01, 'min_child_weight': 100, 'n_estimators': 813, 'subsample': 0.57180349893710458, 'seed': 1981, 'max_depth': 11, 'gamma': 1}",143,-1149.31409724,-1116.47934798,-1153.85354738,-1114.72621181,-1146.97241987,-1118.18740987,0.0823259281685,0.0345672291041,2.85656971165,1.41306812954
141,176.738999923,14.4413334529,-1166.65451291,-830.132735417,0.7249607909307626,0.81976558160573609,1,0.1,11,125,1258,2.5,1981,0.80429731762741308,"{'reg_alpha': 2.5, 'colsample_bytree': 0.81976558160573609, 'colsample_bylevel': 0.7249607909307626, 'learning_rate': 0.1, 'min_child_weight': 125, 'n_estimators': 1258, 'subsample': 0.80429731762741308, 'seed': 1981, 'max_depth': 11, 'gamma': 1}",192,-1166.8360811,-829.908647072,-1168.64506301,-829.202779101,-1164.48236001,-831.286780079,0.118594564142,0.0600907055604,1.70425702472,0.865419631658
142,151.299666723,10.1256666978,-1137.45262357,-1023.00191491,0.90693859685223299,0.81642922699151721,1,0.03,10,100,1171,2.5,1981,0.79226475265847141,"{'reg_alpha': 2.5, 'colsample_bytree': 0.81642922699151721, 'colsample_bylevel': 0.90693859685223299, 'learning_rate': 0.03, 'min_child_weight': 100, 'n_estimators': 1171, 'subsample': 0.79226475265847141, 'seed': 1981, 'max_depth': 10, 'gamma': 1}",5,-1137.74510394,-1024.7638078,-1141.06497841,-1020.19589518,-1133.54772615,-1024.04604175,0.19445889397,0.0656878575958,3.07586215303,2.00567645573
143,141.490666707,9.36899995804,-1137.87311884,-1023.32654789,0.82736655253896685,0.80276723156972896,1,0.03,10,100,1122,2,1981,0.99673023154992491,"{'reg_alpha': 2, 'colsample_bytree': 0.80276723156972896, 'colsample_bylevel': 0.82736655253896685, 'learning_rate': 0.03, 'min_child_weight': 100, 'n_estimators': 1122, 'subsample': 0.99673023154992491, 'seed': 1981, 'max_depth': 10, 'gamma': 1}",13,-1138.55221224,-1025.68816085,-1139.72590722,-1021.55935029,-1135.34119674,-1022.73213253,0.157391941301,0.083670041167,1.85333705608,1.73719436071
144,141.379000028,9.14499998093,-1143.56580086,-1092.90121397,0.9503459542054089,0.90988695471987513,2.5,0.01,9,50,1167,2,1981,0.64995292331713217,"{'reg_alpha': 2, 'colsample_bytree': 0.90988695471987513, 'colsample_bylevel': 0.9503459542054089, 'learning_rate': 0.01, 'min_child_weight': 50, 'n_estimators': 1167, 'subsample': 0.64995292331713217, 'seed': 1981, 'max_depth': 9, 'gamma': 2.5}",76,-1143.24053626,-1092.44610558,-1146.51396285,-1091.59880503,-1140.9428617,-1094.6587313,0.0924373002084,0.075595427174,2.28598918473,1.28999481537
145,146.410666704,9.07799998919,-1140.09619412,-1050.37991332,0.9576210080174774,0.80265857835761811,1,0.03,10,125,1129,2,1981,0.54781581788150358,"{'reg_alpha': 2, 'colsample_bytree': 0.80265857835761811, 'colsample_bylevel': 0.9576210080174774, 'learning_rate': 0.03, 'min_child_weight': 125, 'n_estimators': 1129, 'subsample': 0.54781581788150358, 'seed': 1981, 'max_depth': 10, 'gamma': 1}",39,-1141.22745585,-1051.49201502,-1142.16924612,-1048.10514024,-1136.89182933,-1051.54258469,0.186480253121,0.0426224533918,2.29820016369,1.6086399533
146,149.367666642,13.4869999886,-1176.26837185,-733.412395777,0.73172026705797399,0.77887761877583639,2.5,0.1,11,50,1061,1.5,1981,0.74777701747204794,"{'reg_alpha': 1.5, 'colsample_bytree': 0.77887761877583639, 'colsample_bylevel': 0.73172026705797399, 'learning_rate': 0.1, 'min_child_weight': 50, 'n_estimators': 1061, 'subsample': 0.74777701747204794, 'seed': 1981, 'max_depth': 11, 'gamma': 2.5}",200,-1177.37705921,-734.530181271,-1178.91864188,-728.73419472,-1172.50935458,-736.972811341,0.103228935831,0.0771103366162,2.73149674916,3.45502380698
147,122.616333326,7.44133329391,-1149.97193441,-1115.61133989,0.95663554253308458,0.99744405841998818,2.5,0.01,11,125,760,2.5,1981,0.78577104636266615,"{'reg_alpha': 2.5, 'colsample_bytree': 0.99744405841998818, 'colsample_bylevel': 0.95663554253308458, 'learning_rate': 0.01, 'min_child_weight': 125, 'n_estimators': 760, 'subsample': 0.78577104636266615, 'seed': 1981, 'max_depth': 11, 'gamma': 2.5}",142,-1149.5541634,-1115.6082278,-1153.76380458,-1113.88854815,-1146.59778149,-1117.33724371,0.0826733418815,0.0385083120602,2.9403897853,1.40792578636
148,99.2266666889,7.27933335304,-1149.68022495,-1111.32694356,0.85774059098544098,0.72280716383263199,1,0.01,10,50,771,3,1981,0.76392339805897969,"{'reg_alpha': 3, 'colsample_bytree': 0.72280716383263199, 'colsample_bylevel': 0.85774059098544098, 'learning_rate': 0.01, 'min_child_weight': 50, 'n_estimators': 771, 'subsample': 0.76392339805897969, 'seed': 1981, 'max_depth': 10, 'gamma': 1}",138,-1149.38044354,-1111.21168407,-1153.31698904,-1110.05175136,-1146.3431891,-1112.71739526,0.095938571319,0.0847126265809,2.85491871874,1.09129217683
149,111.544333299,6.82500004768,-1150.68513726,-1121.7662129,0.80182501720528276,0.86640019323629991,1,0.01,10,125,866,2.5,1981,0.66298360365449294,"{'reg_alpha': 2.5, 'colsample_bytree': 0.86640019323629991, 'colsample_bylevel': 0.80182501720528276, 'learning_rate': 0.01, 'min_child_weight': 125, 'n_estimators': 866, 'subsample': 0.66298360365449294, 'seed': 1981, 'max_depth': 10, 'gamma': 1}",148,-1149.9084045,-1121.81840421,-1154.33024434,-1119.9165139,-1147.81671725,-1123.56372059,0.260525468297,0.0326904660029,2.71526175342,1.48942317806
150,185.176999966,14.4833333492,-1167.66923703,-830.284345661,0.93234317980452386,0.79774298998396143,2.5,0.1,11,125,1240,3,1981,0.77848017666773683,"{'reg_alpha': 3, 'colsample_bytree': 0.79774298998396143, 'colsample_bylevel': 0.93234317980452386, 'learning_rate': 0.1, 'min_child_weight': 125, 'n_estimators': 1240, 'subsample': 0.77848017666773683, 'seed': 1981, 'max_depth': 11, 'gamma': 2.5}",194,-1166.27707927,-833.012923305,-1171.3315379,-828.062884006,-1165.39905775,-829.777229672,0.118397615366,0.131479557365,2.61433813406,2.05241276499
151,92.4696665605,6.59333340327,-1149.42435106,-1105.01872392,0.89932000795336453,0.98481306729129425,2,0.01,10,50,661,2,1981,0.82407008024971551,"{'reg_alpha': 2, 'colsample_bytree': 0.98481306729129425, 'colsample_bylevel': 0.89932000795336453, 'learning_rate': 0.01, 'min_child_weight': 50, 'n_estimators': 661, 'subsample': 0.82407008024971551, 'seed': 1981, 'max_depth': 10, 'gamma': 2}",134,-1149.08811571,-1104.2477527,-1152.6892982,-1103.87623259,-1146.49559261,-1106.93218647,0.140086522097,0.0475908283448,2.53971955165,1.36149696628
152,94.8569999536,6.91166671117,-1149.92964779,-1111.85229135,0.74941682562829959,0.80579325714676064,2,0.01,9,50,804,2.5,1981,0.88208152373251669,"{'reg_alpha': 2.5, 'colsample_bytree': 0.80579325714676064, 'colsample_bylevel': 0.74941682562829959, 'learning_rate': 0.01, 'min_child_weight': 50, 'n_estimators': 804, 'subsample': 0.88208152373251669, 'seed': 1981, 'max_depth': 9, 'gamma': 2}",141,-1149.56209731,-1111.01313621,-1153.68579645,-1110.73267617,-1146.54099563,-1113.81106167,0.12043249854,0.0159234133631,2.92840475733,1.38978423436
153,84.676333348,5.00599996249,-1159.35010697,-1136.35750164,0.94474715055178871,0.83603016029013921,1,0.01,7,75,763,2,1981,0.71483733085195778,"{'reg_alpha': 2, 'colsample_bytree': 0.83603016029013921, 'colsample_bylevel': 0.94474715055178871, 'learning_rate': 0.01, 'min_child_weight': 75, 'n_estimators': 763, 'subsample': 0.71483733085195778, 'seed': 1981, 'max_depth': 7, 'gamma': 1}",176,-1158.45883548,-1135.77671218,-1162.62865532,-1135.17570486,-1156.96279208,-1138.12008786,1.76532734043,0.0289942887925,2.39739562041,1.27025852934
154,166.150333325,11.1483333906,-1146.19344317,-998.324612639,0.78212092888996343,0.95448894759193736,1,0.05,10,125,1281,3,1981,0.53220319905004598,"{'reg_alpha': 3, 'colsample_bytree': 0.95448894759193736, 'colsample_bylevel': 0.78212092888996343, 'learning_rate': 0.05, 'min_child_weight': 125, 'n_estimators': 1281, 'subsample': 0.53220319905004598, 'seed': 1981, 'max_depth': 10, 'gamma': 1}",110,-1146.02529829,-998.778069978,-1149.55039657,-995.605366152,-1143.00458386,-1000.59040179,0.677290880333,0.105458797211,2.67495698012,2.06023667509
155,98.986000061,5.92200001081,-1145.1908201,-1083.0881361,0.83696755289397196,0.78681589085226644,2,0.05,7,125,923,3,1981,0.52164546909307929,"{'reg_alpha': 3, 'colsample_bytree': 0.78681589085226644, 'colsample_bylevel': 0.83696755289397196, 'learning_rate': 0.05, 'min_child_weight': 125, 'n_estimators': 923, 'subsample': 0.52164546909307929, 'seed': 1981, 'max_depth': 7, 'gamma': 2}",99,-1143.44907212,-1084.85588848,-1148.8343713,-1080.7828401,-1143.28898657,-1083.62567973,2.06271233236,0.0413843061233,2.57721880356,1.70570525815
156,87.3736666044,7.11533347766,-1156.73266922,-875.089681867,0.84593222295111836,0.77182331324132669,1,0.1,10,50,658,1.5,1981,0.85281056666695076,"{'reg_alpha': 1.5, 'colsample_bytree': 0.77182331324132669, 'colsample_bylevel': 0.84593222295111836, 'learning_rate': 0.1, 'min_child_weight': 50, 'n_estimators': 658, 'subsample': 0.85281056666695076, 'seed': 1981, 'max_depth': 10, 'gamma': 1}",167,-1157.89641859,-876.357998303,-1158.32898798,-873.008541962,-1153.97255712,-875.902505337,0.155662650362,0.0466928837884,1.9596517357,1.48329047267
157,132.595999956,9.74033331871,-1142.55692757,-978.627070526,0.70858668736633068,0.82255771480782691,1,0.05,10,100,1062,2.5,1981,0.85069014731667314,"{'reg_alpha': 2.5, 'colsample_bytree': 0.82255771480782691, 'colsample_bylevel': 0.70858668736633068, 'learning_rate': 0.05, 'min_child_weight': 100, 'n_estimators': 1062, 'subsample': 0.85069014731667314, 'seed': 1981, 'max_depth': 10, 'gamma': 1}",65,-1144.2077245,-979.53353724,-1145.64493788,-976.260403317,-1137.81804483,-980.08727102,0.728071444469,0.0807478020064,3.40185118425,1.68868598462
158,124.883333365,7.85733326276,-1139.96515315,-1051.46564941,0.8814780618922845,0.91971246975379906,1,0.03,8,50,1088,2.5,1981,0.527056830162,"{'reg_alpha': 2.5, 'colsample_bytree': 0.91971246975379906, 'colsample_bylevel': 0.8814780618922845, 'learning_rate': 0.03, 'min_child_weight': 50, 'n_estimators': 1088, 'subsample': 0.527056830162, 'seed': 1981, 'max_depth': 8, 'gamma': 1}",37,-1141.33895743,-1053.27074007,-1143.00181117,-1049.48374275,-1135.55462059,-1051.6424654,2.55370054026,0.0269485057153,3.19172262923,1.55108243891
159,96.2740000089,5.48633329074,-1143.1393018,-1060.02091606,0.73915320140177976,0.95273374298692404,2.5,0.05,7,100,898,1.5,1981,0.97573218819754626,"{'reg_alpha': 1.5, 'colsample_bytree': 0.95273374298692404, 'colsample_bylevel': 0.73915320140177976, 'learning_rate': 0.05, 'min_child_weight': 100, 'n_estimators': 898, 'subsample': 0.97573218819754626, 'seed': 1981, 'max_depth': 7, 'gamma': 2.5}",67,-1144.42623434,-1061.16324376,-1143.8658692,-1059.61726928,-1141.12576979,-1059.28223514,1.98318199389,0.0185171674516,1.44203273882,0.819246157987
160,99.6213333607,6.35366662343,-1151.60090512,-1121.38305173,0.79375704844668338,0.92515719994402734,2.5,0.01,9,125,830,1.5,1981,0.81241406828824658,"{'reg_alpha': 1.5, 'colsample_bytree': 0.92515719994402734, 'colsample_bylevel': 0.79375704844668338, 'learning_rate': 0.01, 'min_child_weight': 125, 'n_estimators': 830, 'subsample': 0.81241406828824658, 'seed': 1981, 'max_depth': 9, 'gamma': 2.5}",152,-1150.60787226,-1120.4751865,-1155.50713028,-1119.68057478,-1148.68766642,-1123.9933939,0.380039036051,0.0285812412605,2.87121722578,1.87408050982
161,141.686999957,9.05400005976,-1140.48003843,-997.037311613,0.89419562627393911,0.72154753863468324,2.5,0.05,9,125,1233,2,1981,0.9418777540903005,"{'reg_alpha': 2, 'colsample_bytree': 0.72154753863468324, 'colsample_bylevel': 0.89419562627393911, 'learning_rate': 0.05, 'min_child_weight': 125, 'n_estimators': 1233, 'subsample': 0.9418777540903005, 'seed': 1981, 'max_depth': 9, 'gamma': 2.5}",44,-1140.50052117,-998.87426019,-1142.9879652,-994.971815132,-1137.95158864,-997.265859516,0.233799109078,0.0175689051341,2.05614040334,1.60134213852
162,132.109333277,10.9506667455,-1137.20847712,-1002.26332076,0.87030709903574477,0.73453091229007095,2,0.03,11,50,908,2.5,1981,0.69047860861512911,"{'reg_alpha': 2.5, 'colsample_bytree': 0.73453091229007095, 'colsample_bylevel': 0.87030709903574477, 'learning_rate': 0.03, 'min_child_weight': 50, 'n_estimators': 908, 'subsample': 0.69047860861512911, 'seed': 1981, 'max_depth': 11, 'gamma': 2}",3,-1136.96312689,-1003.27408566,-1139.95723661,-1001.10052418,-1134.70502799,-1002.41535244,0.0736944505734,0.0458862776862,2.15120949887,0.893840998432
163,112.249666691,7.13300005595,-1148.64477723,-1112.43756006,0.84150840083853706,0.95417184293758184,2.5,0.01,9,75,924,2.5,1981,0.70572499408939959,"{'reg_alpha': 2.5, 'colsample_bytree': 0.95417184293758184, 'colsample_bylevel': 0.84150840083853706, 'learning_rate': 0.01, 'min_child_weight': 75, 'n_estimators': 924, 'subsample': 0.70572499408939959, 'seed': 1981, 'max_depth': 9, 'gamma': 2.5}",129,-1148.02125557,-1112.10404675,-1152.57026867,-1110.86238697,-1145.34275485,-1114.34624647,0.0690522464956,0.0235087451493,2.98337516846,1.44169867358
164,118.431666613,6.59300001462,-1139.81811327,-1064.7784796,0.8774307585113591,0.86451204506868984,1,0.03,7,50,1104,2.5,1981,0.87646295748997116,"{'reg_alpha': 2.5, 'colsample_bytree': 0.86451204506868984, 'colsample_bylevel': 0.8774307585113591, 'learning_rate': 0.03, 'min_child_weight': 50, 'n_estimators': 1104, 'subsample': 0.87646295748997116, 'seed': 1981, 'max_depth': 7, 'gamma': 1}",34,-1139.67975414,-1064.75114922,-1143.28412252,-1063.70122593,-1136.49041014,-1065.88306366,2.34724529978,0.0251527933282,2.77524280134,0.890941144413
165,69.1603332361,4.77166676521,-1143.63669069,-1090.47068292,0.70219569079835908,0.79847683109523415,2.5,0.03,8,75,600,1.5,1981,0.80233602617459387,"{'reg_alpha': 1.5, 'colsample_bytree': 0.79847683109523415, 'colsample_bylevel': 0.70219569079835908, 'learning_rate': 0.03, 'min_child_weight': 75, 'n_estimators': 600, 'subsample': 0.80233602617459387, 'seed': 1981, 'max_depth': 8, 'gamma': 2.5}",77,-1144.17294934,-1091.18224548,-1146.83750302,-1088.06149197,-1139.89956017,-1092.1683113,1.24154916219,0.00601856879936,2.85766950694,1.75047273743
166,139.936000029,8.90200002988,-1138.18372457,-1043.52728319,0.94677344575716127,0.96384505702879508,2,0.03,9,100,1134,3,1981,0.72017354341561912,"{'reg_alpha': 3, 'colsample_bytree': 0.96384505702879508, 'colsample_bylevel': 0.94677344575716127, 'learning_rate': 0.03, 'min_child_weight': 100, 'n_estimators': 1134, 'subsample': 0.72017354341561912, 'seed': 1981, 'max_depth': 9, 'gamma': 2}",17,-1139.30257823,-1045.40485151,-1140.50917991,-1041.48526516,-1134.73936069,-1043.69173291,0.150766943912,0.0675869386451,2.48482916764,1.60438400844
167,158.828999917,12.4886666934,-1140.13565045,-1005.75168718,0.7380207127426025,0.8769470944329667,2,0.03,11,75,1106,2.5,1981,0.65167283585428448,"{'reg_alpha': 2.5, 'colsample_bytree': 0.8769470944329667, 'colsample_bylevel': 0.7380207127426025, 'learning_rate': 0.03, 'min_child_weight': 75, 'n_estimators': 1106, 'subsample': 0.65167283585428448, 'seed': 1981, 'max_depth': 11, 'gamma': 2}",41,-1140.57590658,-1006.89478744,-1142.73469384,-1003.11087984,-1137.0963025,-1007.24939427,0.0168720317728,0.07090062039,2.3228163057,1.87293602824
168,83.8059999943,5.7703332901,-1139.93397799,-1071.82939837,0.70641278832642118,0.99924549781849881,1,0.03,10,100,628,1.5,1981,0.7273461137762034,"{'reg_alpha': 1.5, 'colsample_bytree': 0.99924549781849881, 'colsample_bylevel': 0.70641278832642118, 'learning_rate': 0.03, 'min_child_weight': 100, 'n_estimators': 628, 'subsample': 0.7273461137762034, 'seed': 1981, 'max_depth': 10, 'gamma': 1}",36,-1140.958207,-1072.72446061,-1142.82635136,-1070.02664304,-1136.01731322,-1072.73709147,0.13888371,0.02200504772,2.87257252928,1.27475095012
169,95.8663333257,6.74533335368,-1150.6110632,-965.849499813,0.87636145188885584,0.77924129326317082,1,0.1,8,75,833,3,1981,0.79227363305831489,"{'reg_alpha': 3, 'colsample_bytree': 0.77924129326317082, 'colsample_bylevel': 0.87636145188885584, 'learning_rate': 0.1, 'min_child_weight': 75, 'n_estimators': 833, 'subsample': 0.79227363305831489, 'seed': 1981, 'max_depth': 8, 'gamma': 1}",147,-1150.33620597,-968.727869797,-1151.85618057,-961.926248806,-1149.64078761,-966.894380835,1.93309322083,0.0346635175951,0.92507605269,2.87336553986
170,147.355999947,11.4803334077,-1144.7182344,-944.960578266,0.90875384017969785,0.72158416604920028,2.5,0.05,9,50,1261,3,1981,0.73540121496355637,"{'reg_alpha': 3, 'colsample_bytree': 0.72158416604920028, 'colsample_bylevel': 0.90875384017969785, 'learning_rate': 0.05, 'min_child_weight': 50, 'n_estimators': 1261, 'subsample': 0.73540121496355637, 'seed': 1981, 'max_depth': 9, 'gamma': 2.5}",93,-1143.32716158,-946.677067197,-1149.25892485,-942.358393137,-1141.56856657,-945.846274465,0.212698511359,0.0432768653629,3.29005446795,1.87102106283
171,87.5536665916,6.35400001208,-1150.77641352,-1109.48639643,0.90794420937971676,0.89178200067387359,2,0.01,9,50,703,1.5,1981,0.8038688138820258,"{'reg_alpha': 1.5, 'colsample_bytree': 0.89178200067387359, 'colsample_bylevel': 0.90794420937971676, 'learning_rate': 0.01, 'min_child_weight': 50, 'n_estimators': 703, 'subsample': 0.8038688138820258, 'seed': 1981, 'max_depth': 9, 'gamma': 2}",149,-1150.54863317,-1108.84156337,-1153.76749281,-1108.02270147,-1148.01307057,-1111.59492445,0.0861987548837,0.0600165981118,2.35474486515,1.52797284203
172,125.92566673,8.17733327548,-1141.39484049,-1008.24974703,0.76171669546733956,0.99777041769207064,1,0.05,8,75,1104,3,1981,0.80686230730674824,"{'reg_alpha': 3, 'colsample_bytree': 0.99777041769207064, 'colsample_bylevel': 0.76171669546733956, 'learning_rate': 0.05, 'min_child_weight': 75, 'n_estimators': 1104, 'subsample': 0.80686230730674824, 'seed': 1981, 'max_depth': 8, 'gamma': 1}",55,-1141.20332495,-1010.1505518,-1143.07058238,-1005.06022523,-1139.9105905,-1009.53846404,2.17334223889,0.100562835396,1.29714800321,2.26913343582
173,149.57466658,9.35933335622,-1139.72891403,-1047.63296196,0.91785458696014721,0.8609009619403114,2.5,0.03,9,100,1257,2,1981,0.51311001218646979,"{'reg_alpha': 2, 'colsample_bytree': 0.8609009619403114, 'colsample_bylevel': 0.91785458696014721, 'learning_rate': 0.03, 'min_child_weight': 100, 'n_estimators': 1257, 'subsample': 0.51311001218646979, 'seed': 1981, 'max_depth': 9, 'gamma': 2.5}",32,-1139.74413594,-1047.73056583,-1143.29688827,-1047.34659007,-1136.14566079,-1047.82172998,0.161518485288,0.058202731672,2.91949235799,0.205887297625
174,144.231666644,8.66733336449,-1140.70253261,-1051.22866919,0.82767143498741458,0.98735100263373643,1,0.03,10,125,1097,1.5,1981,0.54408684062109058,"{'reg_alpha': 1.5, 'colsample_bytree': 0.98735100263373643, 'colsample_bylevel': 0.82767143498741458, 'learning_rate': 0.03, 'min_child_weight': 125, 'n_estimators': 1097, 'subsample': 0.54408684062109058, 'seed': 1981, 'max_depth': 10, 'gamma': 1}",47,-1141.83058255,-1051.28615208,-1143.38506473,-1049.22265137,-1136.89188984,-1053.17720411,0.0360217153084,0.052954957792,2.76823435298,1.61495099155
175,104.468333324,6.79366676013,-1150.56020797,-959.825808992,0.77052329100585104,0.8384806242674866,2,0.1,8,100,930,2,1981,0.90045024950203201,"{'reg_alpha': 2, 'colsample_bytree': 0.8384806242674866, 'colsample_bylevel': 0.77052329100585104, 'learning_rate': 0.1, 'min_child_weight': 100, 'n_estimators': 930, 'subsample': 0.90045024950203201, 'seed': 1981, 'max_depth': 8, 'gamma': 2}",146,-1151.43424693,-960.531077,-1151.92998627,-956.552779676,-1148.31635496,-962.3935703,1.95958368362,0.0185172418432,1.59948674633,2.43608442684
176,102.730999947,8.03200006485,-1158.79120733,-886.011303891,0.86398600751942567,0.75448282754818152,1,0.1,9,50,861,1.5,1981,0.69560855079273365,"{'reg_alpha': 1.5, 'colsample_bytree': 0.75448282754818152, 'colsample_bylevel': 0.86398600751942567, 'learning_rate': 0.1, 'min_child_weight': 50, 'n_estimators': 861, 'subsample': 0.69560855079273365, 'seed': 1981, 'max_depth': 9, 'gamma': 1}",174,-1160.37316691,-888.643838605,-1159.45203344,-884.841497299,-1156.54838591,-884.548575768,0.0267332865474,0.039908274831,1.62987702685,1.86532035167
177,102.735999823,7.92066677411,-1137.90401278,-1038.78738356,0.97855335152394862,0.71526822962983094,1,0.03,11,75,682,2,1981,0.8981579195077507,"{'reg_alpha': 2, 'colsample_bytree': 0.71526822962983094, 'colsample_bylevel': 0.97855335152394862, 'learning_rate': 0.03, 'min_child_weight': 75, 'n_estimators': 682, 'subsample': 0.8981579195077507, 'seed': 1981, 'max_depth': 11, 'gamma': 1}",14,-1137.89438094,-1040.52071912,-1141.1645132,-1037.33715035,-1134.6530924,-1038.50428121,0.0396316322849,0.0276446654001,2.65828160844,1.31501273188
178,74.2686666648,4.69133337339,-1145.51941689,-1079.09147747,0.85141999922518641,0.94622407423488086,2,0.05,7,75,651,2.5,1981,0.71382154772847439,"{'reg_alpha': 2.5, 'colsample_bytree': 0.94622407423488086, 'colsample_bylevel': 0.85141999922518641, 'learning_rate': 0.05, 'min_child_weight': 75, 'n_estimators': 651, 'subsample': 0.71382154772847439, 'seed': 1981, 'max_depth': 7, 'gamma': 2}",102,-1146.90751165,-1080.57919068,-1147.07760224,-1076.5727502,-1142.57308984,-1080.12249155,1.52883090569,0.0373837988742,2.08450814945,1.79074171848
179,81.4759999116,5.30433344841,-1143.39149492,-1068.77445954,0.73759576904253477,0.84239625070551527,1,0.05,8,125,714,1.5,1981,0.8141197985653289,"{'reg_alpha': 1.5, 'colsample_bytree': 0.84239625070551527, 'colsample_bylevel': 0.73759576904253477, 'learning_rate': 0.05, 'min_child_weight': 125, 'n_estimators': 714, 'subsample': 0.8141197985653289, 'seed': 1981, 'max_depth': 8, 'gamma': 1}",72,-1143.45761301,-1069.15812787,-1144.43154246,-1067.44080397,-1142.28531166,-1069.72444679,1.54191893123,0.0266124332323,0.877440339485,0.970964182563
180,83.2320000331,5.2173333168,-1143.87755609,-1086.75889336,0.98689045292656963,0.87697693812273092,2.5,0.03,8,100,694,2.5,1981,0.99597250595364051,"{'reg_alpha': 2.5, 'colsample_bytree': 0.87697693812273092, 'colsample_bylevel': 0.98689045292656963, 'learning_rate': 0.03, 'min_child_weight': 100, 'n_estimators': 694, 'subsample': 0.99597250595364051, 'seed': 1981, 'max_depth': 8, 'gamma': 2.5}",82,-1143.63835204,-1087.0303195,-1146.5001958,-1085.30159238,-1141.49408246,-1087.9447682,1.5303499315,0.0351219914524,2.05072187831,1.09600751527
